model,quantization,num_claims,empty_claims,num_tokens,topic,cat,f1@median
qwen2.5_32b,bnb-int4,60,False,613,Bob Marley,very freq,0.846153846153846
qwen2.5_32b,bnb-int4,66,False,646,Fidel Castro,very freq,0.8421052631578948
qwen2.5_32b,bnb-int4,38,False,422,PewDiePie,very freq,0.3703703703703704
qwen2.5_32b,bnb-int4,39,False,429,Sage Stallone,very freq,0.6097560975609757
qwen2.5_32b,bnb-int4,54,False,573,Idris Elba,very freq,0.4742268041237113
qwen2.5_32b,bnb-int4,40,False,526,Robert Whittaker (fighter),very freq,0.3373493975903615
qwen2.5_32b,bnb-int4,57,False,608,Ralph Macchio,very freq,0.58
qwen2.5_32b,bnb-int4,50,False,594,Joji (musician),very freq,0.2580645161290322
qwen2.5_32b,bnb-int4,62,False,676,Dr. Dre,very freq,0.7238095238095238
qwen2.5_32b,bnb-int4,49,False,509,Nelson Mandela,very freq,0.782608695652174
qwen2.5_32b,bnb-int4,55,False,517,Idi Amin,very freq,0.5714285714285714
qwen2.5_32b,fp8,52,False,515,Fumiko Kaneko,medium,0.12631578947368421
qwen2.5_32b,fp8,1,False,96,Jeff Beukeboom,medium,0.04545454545454545
qwen2.5_32b,fp8,0,True,0,Marli Renfro,medium,0.0
qwen2.5_32b,fp8,40,False,437,Gubby Allen,medium,0.12048192771084337
qwen2.5_32b,fp8,30,False,334,"Tracy Somerset, Duchess of Beaufort",medium,0.08219178082191782
qwen2.5_32b,fp8,26,False,381,Phil Vickery (rugby union),medium,0.14492753623188406
qwen2.5_32b,fp8,46,False,470,Joe McGinniss,medium,0.38202247191011235
qwen2.5_32b,fp8,2,False,118,George Eacker,medium,0.0
qwen2.5_32b,fp8,37,False,431,Yuu Watase,medium,0.4
qwen2.5_32b,fp8,34,False,399,Bobby Thomson,medium,0.18181818181818182
qwen2.5_32b,fp8,0,True,0,Fifi Cooper,medium,0.0
qwen2.5_32b,fp8,27,False,321,Charmion King,medium,0.11428571428571428
qwen2.5_32b,fp8,35,False,364,Pogo (musician),medium,0.15384615384615385
qwen2.5_32b,fp8,0,True,0,Sam Michael,medium,0.0
qwen2.5_32b,fp8,25,False,443,Andreea Marin,medium,0.05882352941176471
qwen2.5_32b,fp8,14,False,523,Frank Middlemass,medium,0.0
qwen2.5_32b,fp8,27,False,328,Billy Snedden,medium,0.17142857142857143
qwen2.5_32b,fp8,8,False,288,Loo Kum Zee,very rare,0.03921568627450981
qwen2.5_32b,fp8,0,True,0,Daniel Alexander Cameron,very rare,0.0
qwen2.5_32b,fp8,36,False,336,Sandra Pisani,very rare,0.050632911392405056
qwen2.5_32b,fp8,32,False,390,Settimo Mineo,very rare,0.05333333333333333
qwen2.5_32b,fp8,0,True,0,Shin Jea-hwan,very rare,0.0
qwen2.5_32b,fp8,1,False,357,Francisco Urroz,very rare,0.0
qwen2.5_32b,fp8,42,False,495,Martha Cunz,very rare,0.1176470588235294
qwen2.5_32b,fp8,31,False,364,Mateo Correa Magallanes,very rare,0.1081081081081081
qwen2.5_32b,fp8,21,False,326,Annie Landouw,very rare,0.125
qwen2.5_32b,fp8,1,False,134,Michael Folorunsho,very rare,0.04545454545454545
qwen2.5_32b,fp8,18,False,245,Billy Conigliaro,very rare,0.0
qwen2.5_32b,fp8,0,True,0,Kion Smith,very rare,0.0
qwen2.5_32b,fp8,15,False,455,Rui Campos,very rare,0.0
qwen2.5_32b,fp8,27,False,531,Grayston Burgess,very rare,0.0
qwen2.5_32b,fp8,24,False,327,Sayaka Ando,very rare,0.0
qwen2.5_32b,fp8,22,False,586,Michael H. Schneider Sr.,very rare,0.03076923076923077
qwen2.5_32b,fp8,30,False,351,Raffaele Maiello,very rare,0.0273972602739726
qwen2.5_32b,fp8,46,False,567,Kaká,very freq,0.651685393258427
qwen2.5_32b,fp8,63,False,667,George Washington,very freq,0.8113207547169812
qwen2.5_32b,fp8,55,False,588,Quincy Jones,very freq,0.5714285714285714
qwen2.5_32b,fp8,34,False,385,Stephanie Beatriz,very freq,0.3116883116883117
qwen2.5_32b,fp8,0,True,0,Eric Winter,very freq,0.0
qwen2.5_32b,fp8,50,False,536,Bob Marley,very freq,0.7741935483870969
qwen2.5_32b,fp8,63,False,598,Fidel Castro,very freq,0.8113207547169812
qwen2.5_32b,fp8,33,False,327,PewDiePie,very freq,0.5
qwen2.5_32b,fp8,44,False,426,Sage Stallone,very freq,0.7126436781609196
qwen2.5_32b,fp8,43,False,436,Idris Elba,very freq,0.4883720930232558
qwen2.5_32b,fp8,28,False,458,Robert Whittaker (fighter),very freq,0.3098591549295775
qwen2.5_32b,fp8,50,False,518,Ralph Macchio,very freq,0.27956989247311825
qwen2.5_32b,fp8,40,False,436,Joji (musician),very freq,0.38554216867469876
qwen2.5_32b,fp8,48,False,470,Dr. Dre,very freq,0.7912087912087912
qwen2.5_32b,fp8,54,False,661,Nelson Mandela,very freq,0.8041237113402061
qwen2.5_32b,fp8,52,False,494,Idi Amin,very freq,0.4631578947368421
qwen2.5_32b,gptq-int4,33,False,411,Fumiko Kaneko,medium,0.13157894736842105
qwen2.5_32b,gptq-int4,2,False,93,Jeff Beukeboom,medium,0.08888888888888888
qwen2.5_32b,gptq-int4,1,False,97,Marli Renfro,medium,0.0
qwen2.5_32b,gptq-int4,31,False,366,Gubby Allen,medium,0.16216216216216217
qwen2.5_32b,gptq-int4,14,False,405,"Tracy Somerset, Duchess of Beaufort",medium,0.14035087719298245
qwen2.5_32b,gptq-int4,35,False,511,Phil Vickery (rugby union),medium,0.1282051282051282
qwen2.5_32b,gptq-int4,40,False,401,Joe McGinniss,medium,0.3132530120481927
qwen2.5_32b,gptq-int4,21,False,475,George Eacker,medium,0.03125
qwen2.5_32b,gptq-int4,39,False,417,Yuu Watase,medium,0.2682926829268293
qwen2.5_32b,gptq-int4,37,False,351,Bobby Thomson,medium,0.35000000000000003
qwen2.5_32b,gptq-int4,0,True,0,Fifi Cooper,medium,0.0
qwen2.5_32b,gptq-int4,26,False,292,Charmion King,medium,0.11594202898550725
qwen2.5_32b,gptq-int4,42,False,500,Pogo (musician),medium,0.18823529411764706
qwen2.5_32b,gptq-int4,3,False,173,Sam Michael,medium,0.04347826086956522
qwen2.5_32b,gptq-int4,29,False,406,Andreea Marin,medium,0.08333333333333333
qwen2.5_32b,gptq-int4,14,False,459,Frank Middlemass,medium,0.0
qwen2.5_32b,gptq-int4,19,False,279,Billy Snedden,medium,0.0
qwen2.5_32b,gptq-int4,17,False,359,Loo Kum Zee,very rare,0.0
qwen2.5_32b,gptq-int4,0,True,0,Daniel Alexander Cameron,very rare,0.0
qwen2.5_32b,gptq-int4,0,True,0,Sandra Pisani,very rare,0.0
qwen2.5_32b,gptq-int4,30,False,361,Settimo Mineo,very rare,0.0273972602739726
qwen2.5_32b,gptq-int4,22,False,360,Shin Jea-hwan,very rare,0.06153846153846154
qwen2.5_32b,gptq-int4,9,False,434,Francisco Urroz,very rare,0.0
qwen2.5_32b,gptq-int4,39,False,422,Martha Cunz,very rare,0.0975609756097561
qwen2.5_32b,gptq-int4,33,False,480,Mateo Correa Magallanes,very rare,0.13157894736842105
qwen2.5_32b,gptq-int4,19,False,310,Annie Landouw,very rare,0.0
qwen2.5_32b,gptq-int4,0,True,0,Michael Folorunsho,very rare,0.0
qwen2.5_32b,gptq-int4,37,False,503,Billy Conigliaro,very rare,0.05
qwen2.5_32b,gptq-int4,0,True,0,Kion Smith,very rare,0.0
qwen2.5_32b,gptq-int4,15,False,278,Rui Campos,very rare,0.034482758620689655
qwen2.5_32b,gptq-int4,22,False,575,Grayston Burgess,very rare,0.0
qwen2.5_32b,gptq-int4,0,True,0,Sayaka Ando,very rare,0.0
qwen2.5_32b,gptq-int4,0,True,0,Michael H. Schneider Sr.,very rare,0.0
qwen2.5_32b,gptq-int4,33,False,344,Raffaele Maiello,very rare,0.026315789473684213
qwen2.5_32b,gptq-int4,50,False,527,Kaká,very freq,0.6236559139784946
qwen2.5_32b,gptq-int4,50,False,555,George Washington,very freq,0.8817204301075269
qwen2.5_32b,gptq-int4,59,False,508,Quincy Jones,very freq,0.7450980392156863
qwen2.5_32b,gptq-int4,24,False,352,Stephanie Beatriz,very freq,0.3880597014925373
qwen2.5_32b,gptq-int4,0,True,0,Eric Winter,very freq,0.0
qwen2.5_32b,gptq-int4,46,False,406,Bob Marley,very freq,0.8314606741573034
qwen2.5_32b,gptq-int4,64,False,552,Fidel Castro,very freq,0.8148148148148148
qwen2.5_32b,gptq-int4,33,False,390,PewDiePie,very freq,0.4210526315789474
qwen2.5_32b,gptq-int4,23,False,304,Sage Stallone,very freq,0.36363636363636365
qwen2.5_32b,gptq-int4,43,False,431,Idris Elba,very freq,0.6046511627906976
qwen2.5_32b,gptq-int4,36,False,518,Robert Whittaker (fighter),very freq,0.379746835443038
qwen2.5_32b,gptq-int4,47,False,408,Ralph Macchio,very freq,0.37777777777777777
qwen2.5_32b,gptq-int4,51,False,512,Joji (musician),very freq,0.4042553191489362
qwen2.5_32b,gptq-int4,61,False,587,Dr. Dre,very freq,0.673076923076923
qwen2.5_32b,gptq-int4,47,False,515,Nelson Mandela,very freq,0.8222222222222222
qwen2.5_32b,gptq-int4,46,False,463,Idi Amin,very freq,0.5617977528089888
qwen2.5_32b,gptq-int8,47,False,494,Fumiko Kaneko,medium,0.06666666666666667
qwen2.5_32b,gptq-int8,2,False,107,Jeff Beukeboom,medium,0.04444444444444444
qwen2.5_32b,gptq-int8,0,True,0,Marli Renfro,medium,0.0
qwen2.5_32b,gptq-int8,38,False,445,Gubby Allen,medium,0.14814814814814817
qwen2.5_32b,gptq-int8,40,False,510,"Tracy Somerset, Duchess of Beaufort",medium,0.12048192771084337
qwen2.5_32b,gptq-int8,35,False,397,Phil Vickery (rugby union),medium,0.15384615384615385
qwen2.5_32b,gptq-int8,44,False,452,Joe McGinniss,medium,0.367816091954023
qwen2.5_32b,gptq-int8,2,False,104,George Eacker,medium,0.04444444444444444
qwen2.5_32b,gptq-int8,56,False,559,Yuu Watase,medium,0.42424242424242425
qwen2.5_32b,gptq-int8,40,False,469,Bobby Thomson,medium,0.3614457831325302
qwen2.5_32b,gptq-int8,0,True,0,Fifi Cooper,medium,0.0
qwen2.5_32b,gptq-int8,30,False,352,Charmion King,medium,0.0
qwen2.5_32b,gptq-int8,33,False,383,Pogo (musician),medium,0.15789473684210528
qwen2.5_32b,gptq-int8,0,True,0,Sam Michael,medium,0.0
qwen2.5_32b,gptq-int8,16,False,471,Andreea Marin,medium,0.10169491525423728
qwen2.5_32b,gptq-int8,0,True,0,Frank Middlemass,medium,0.0
qwen2.5_32b,gptq-int8,21,False,311,Billy Snedden,medium,0.03125
qwen2.5_32b,gptq-int8,35,False,467,Loo Kum Zee,very rare,0.0
qwen2.5_32b,gptq-int8,0,True,0,Daniel Alexander Cameron,very rare,0.0
qwen2.5_32b,gptq-int8,0,True,0,Sandra Pisani,very rare,0.0
qwen2.5_32b,gptq-int8,34,False,386,Settimo Mineo,very rare,0.05194805194805195
qwen2.5_32b,gptq-int8,29,False,430,Shin Jea-hwan,very rare,0.05555555555555555
qwen2.5_32b,gptq-int8,18,False,316,Francisco Urroz,very rare,0.032786885245901634
qwen2.5_32b,gptq-int8,34,False,306,Martha Cunz,very rare,0.0
qwen2.5_32b,gptq-int8,39,False,424,Mateo Correa Magallanes,very rare,0.024390243902439025
qwen2.5_32b,gptq-int8,32,False,500,Annie Landouw,very rare,0.18666666666666668
qwen2.5_32b,gptq-int8,0,True,0,Michael Folorunsho,very rare,0.0
qwen2.5_32b,gptq-int8,32,False,366,Billy Conigliaro,very rare,0.05333333333333333
qwen2.5_32b,gptq-int8,0,True,0,Kion Smith,very rare,0.0
qwen2.5_32b,gptq-int8,1,False,451,Rui Campos,very rare,0.0
qwen2.5_32b,gptq-int8,16,False,552,Grayston Burgess,very rare,0.0
qwen2.5_32b,gptq-int8,28,False,507,Sayaka Ando,very rare,0.08450704225352113
qwen2.5_32b,gptq-int8,18,False,523,Michael H. Schneider Sr.,very rare,0.0
qwen2.5_32b,gptq-int8,38,False,418,Raffaele Maiello,very rare,0.14814814814814817
qwen2.5_32b,gptq-int8,36,False,481,Kaká,very freq,0.5063291139240507
qwen2.5_32b,gptq-int8,56,False,595,George Washington,very freq,0.8080808080808081
qwen2.5_32b,gptq-int8,62,False,540,Quincy Jones,very freq,0.7428571428571429
qwen2.5_32b,gptq-int8,34,False,359,Stephanie Beatriz,very freq,0.2597402597402597
qwen2.5_32b,gptq-int8,1,False,142,Eric Winter,very freq,0.0
qwen2.5_32b,gptq-int8,50,False,476,Bob Marley,very freq,0.8387096774193548
qwen2.5_32b,gptq-int8,61,False,632,Fidel Castro,very freq,0.8598130841121495
qwen2.5_32b,gptq-int8,40,False,461,PewDiePie,very freq,0.43373493975903615
qwen2.5_32b,gptq-int8,34,False,392,Sage Stallone,very freq,0.6493506493506493
qwen2.5_32b,gptq-int8,48,False,498,Idris Elba,very freq,0.5934065934065934
qwen2.5_32b,gptq-int8,32,False,497,Robert Whittaker (fighter),very freq,0.18666666666666668
qwen2.5_32b,gptq-int8,42,False,423,Ralph Macchio,very freq,0.3764705882352941
qwen2.5_32b,gptq-int8,62,False,735,Joji (musician),very freq,0.1904761904761905
qwen2.5_32b,gptq-int8,67,False,644,Dr. Dre,very freq,0.7927927927927928
qwen2.5_32b,gptq-int8,61,False,645,Nelson Mandela,very freq,0.7115384615384615
qwen2.5_32b,gptq-int8,55,False,516,Idi Amin,very freq,0.48979591836734687
qwen2.5_72b,awq-int4,53,False,651,Fumiko Kaneko,medium,0.18749999999999997
qwen2.5_72b,awq-int4,0,True,0,Jeff Beukeboom,medium,0.0
qwen2.5_72b,awq-int4,39,False,537,Marli Renfro,medium,0.024390243902439025
qwen2.5_72b,awq-int4,54,False,560,Gubby Allen,medium,0.1443298969072165
qwen2.5_72b,awq-int4,55,False,671,"Tracy Somerset, Duchess of Beaufort",medium,0.06122448979591836
qwen2.5_72b,awq-int4,51,False,584,Phil Vickery (rugby union),medium,0.1276595744680851
qwen2.5_72b,awq-int4,71,False,745,Joe McGinniss,medium,0.4912280701754386
qwen2.5_72b,awq-int4,48,False,589,George Eacker,medium,0.2637362637362637
qwen2.5_72b,awq-int4,64,False,822,Yuu Watase,medium,0.3177570093457944
qwen2.5_72b,awq-int4,47,False,630,Bobby Thomson,medium,0.4222222222222222
qwen2.5_72b,awq-int4,46,False,614,Fifi Cooper,medium,0.04494382022471911
qwen2.5_72b,awq-int4,1,False,135,Charmion King,medium,0.0
qwen2.5_72b,awq-int4,50,False,717,Pogo (musician),medium,0.2580645161290322
qwen2.5_72b,awq-int4,45,False,666,Sam Michael,medium,0.09090909090909091
qwen2.5_72b,awq-int4,32,False,569,Andreea Marin,medium,0.0
qwen2.5_72b,awq-int4,0,True,0,Frank Middlemass,medium,0.0
qwen2.5_72b,awq-int4,57,False,693,Billy Snedden,medium,0.039999999999999994
qwen2.5_72b,awq-int4,48,False,654,Loo Kum Zee,very rare,0.0
qwen2.5_72b,awq-int4,25,False,733,Daniel Alexander Cameron,very rare,0.0
qwen2.5_72b,awq-int4,35,False,649,Sandra Pisani,very rare,0.05128205128205128
qwen2.5_72b,awq-int4,53,False,788,Settimo Mineo,very rare,0.10416666666666667
qwen2.5_72b,awq-int4,3,False,130,Shin Jea-hwan,very rare,0.04347826086956522
qwen2.5_72b,awq-int4,5,False,574,Francisco Urroz,very rare,0.0
qwen2.5_72b,awq-int4,0,True,0,Martha Cunz,very rare,0.0
qwen2.5_72b,awq-int4,12,False,706,Mateo Correa Magallanes,very rare,0.03636363636363636
qwen2.5_72b,awq-int4,0,True,0,Annie Landouw,very rare,0.0
qwen2.5_72b,awq-int4,47,False,578,Michael Folorunsho,very rare,0.02222222222222222
qwen2.5_72b,awq-int4,63,False,610,Billy Conigliaro,very rare,0.018867924528301886
qwen2.5_72b,awq-int4,0,True,0,Kion Smith,very rare,0.0
qwen2.5_72b,awq-int4,27,False,589,Rui Campos,very rare,0.0
qwen2.5_72b,awq-int4,39,False,549,Grayston Burgess,very rare,0.12195121951219512
qwen2.5_72b,awq-int4,38,False,516,Sayaka Ando,very rare,0.024691358024691357
qwen2.5_72b,awq-int4,25,False,601,Michael H. Schneider Sr.,very rare,0.08823529411764704
qwen2.5_72b,awq-int4,53,False,757,Raffaele Maiello,very rare,0.125
qwen2.5_72b,awq-int4,68,False,819,Kaká,very freq,0.6486486486486487
qwen2.5_72b,awq-int4,72,False,738,George Washington,very freq,0.8099173553719008
qwen2.5_72b,awq-int4,75,False,802,Quincy Jones,very freq,0.728813559322034
qwen2.5_72b,awq-int4,60,False,704,Stephanie Beatriz,very freq,0.3689320388349514
qwen2.5_72b,awq-int4,65,False,782,Eric Winter,very freq,0.2592592592592593
qwen2.5_72b,awq-int4,76,False,793,Bob Marley,very freq,0.8905109489051095
qwen2.5_72b,awq-int4,90,False,894,Fidel Castro,very freq,0.8
qwen2.5_72b,awq-int4,72,False,849,PewDiePie,very freq,0.4521739130434782
qwen2.5_72b,awq-int4,43,False,606,Sage Stallone,very freq,0.18604651162790695
qwen2.5_72b,awq-int4,59,False,784,Idris Elba,very freq,0.607843137254902
qwen2.5_72b,awq-int4,55,False,734,Robert Whittaker (fighter),very freq,0.3877551020408163
qwen2.5_72b,awq-int4,52,False,653,Ralph Macchio,very freq,0.4421052631578947
qwen2.5_72b,awq-int4,55,False,809,Joji (musician),very freq,0.346938775510204
qwen2.5_72b,awq-int4,64,False,778,Dr. Dre,very freq,0.7476635514018692
qwen2.5_72b,awq-int4,75,False,743,Nelson Mandela,very freq,0.828125
qwen2.5_72b,awq-int4,81,False,802,Idi Amin,very freq,0.6129032258064515
qwen2.5_72b,bf16,51,False,637,Fumiko Kaneko,medium,0.14893617021276598
qwen2.5_72b,bf16,0,True,0,Jeff Beukeboom,medium,0.0
qwen2.5_72b,bf16,53,False,687,Marli Renfro,medium,0.10416666666666667
qwen2.5_72b,bf16,63,False,753,Gubby Allen,medium,0.169811320754717
qwen2.5_72b,bf16,63,False,686,"Tracy Somerset, Duchess of Beaufort",medium,0.09433962264150943
qwen2.5_72b,bf16,45,False,641,Phil Vickery (rugby union),medium,0.06818181818181818
qwen2.5_72b,bf16,59,False,724,Joe McGinniss,medium,0.3921568627450981
qwen2.5_72b,bf16,42,False,439,George Eacker,medium,0.35294117647058826
qwen2.5_72b,bf16,63,False,820,Yuu Watase,medium,0.339622641509434
qwen2.5_72b,bf16,48,False,669,Bobby Thomson,medium,0.30769230769230776
qwen2.5_72b,bf16,38,False,718,Fifi Cooper,medium,0.0
qwen2.5_72b,bf16,41,False,593,Charmion King,medium,0.09523809523809525
qwen2.5_72b,bf16,68,False,895,Pogo (musician),medium,0.23423423423423423
qwen2.5_72b,bf16,46,False,594,Sam Michael,medium,0.1348314606741573
qwen2.5_72b,bf16,34,False,536,Andreea Marin,medium,0.07792207792207792
qwen2.5_72b,bf16,35,False,598,Frank Middlemass,medium,0.05128205128205128
qwen2.5_72b,bf16,47,False,556,Billy Snedden,medium,0.06666666666666667
qwen2.5_72b,bf16,48,False,529,Loo Kum Zee,very rare,0.08791208791208792
qwen2.5_72b,bf16,46,False,580,Daniel Alexander Cameron,very rare,0.0
qwen2.5_72b,bf16,53,False,690,Sandra Pisani,very rare,0.0625
qwen2.5_72b,bf16,49,False,730,Settimo Mineo,very rare,0.08695652173913043
qwen2.5_72b,bf16,36,False,640,Shin Jea-hwan,very rare,0.050632911392405056
qwen2.5_72b,bf16,0,True,0,Francisco Urroz,very rare,0.0
qwen2.5_72b,bf16,0,True,0,Martha Cunz,very rare,0.0
qwen2.5_72b,bf16,4,False,164,Mateo Correa Magallanes,very rare,0.0425531914893617
qwen2.5_72b,bf16,0,True,0,Annie Landouw,very rare,0.0
qwen2.5_72b,bf16,47,False,539,Michael Folorunsho,very rare,0.08888888888888888
qwen2.5_72b,bf16,47,False,618,Billy Conigliaro,very rare,0.04444444444444444
qwen2.5_72b,bf16,0,True,0,Kion Smith,very rare,0.0
qwen2.5_72b,bf16,33,False,554,Rui Campos,very rare,0.026315789473684213
qwen2.5_72b,bf16,31,False,467,Grayston Burgess,very rare,0.027027027027027025
qwen2.5_72b,bf16,34,False,540,Sayaka Ando,very rare,0.0
qwen2.5_72b,bf16,38,False,574,Michael H. Schneider Sr.,very rare,0.024691358024691357
qwen2.5_72b,bf16,57,False,711,Raffaele Maiello,very rare,0.22
qwen2.5_72b,bf16,81,False,927,Kaká,very freq,0.7142857142857143
qwen2.5_72b,bf16,76,False,951,George Washington,very freq,0.8656716417910448
qwen2.5_72b,bf16,69,False,737,Quincy Jones,very freq,0.8205128205128205
qwen2.5_72b,bf16,55,False,683,Stephanie Beatriz,very freq,0.30612244897959184
qwen2.5_72b,bf16,39,False,672,Eric Winter,very freq,0.24390243902439024
qwen2.5_72b,bf16,81,False,934,Bob Marley,very freq,0.8671328671328672
qwen2.5_72b,bf16,98,False,1034,Fidel Castro,very freq,0.7975460122699386
qwen2.5_72b,bf16,52,False,634,PewDiePie,very freq,0.4842105263157894
qwen2.5_72b,bf16,31,False,423,Sage Stallone,very freq,0.16216216216216217
qwen2.5_72b,bf16,67,False,777,Idris Elba,very freq,0.5636363636363636
qwen2.5_72b,bf16,59,False,783,Robert Whittaker (fighter),very freq,0.47058823529411764
qwen2.5_72b,bf16,57,False,719,Ralph Macchio,very freq,0.44
qwen2.5_72b,bf16,53,False,725,Joji (musician),very freq,0.4375
qwen2.5_72b,bf16,66,False,778,Dr. Dre,very freq,0.7339449541284403
qwen2.5_72b,bf16,63,False,668,Nelson Mandela,very freq,0.7924528301886793
qwen2.5_72b,bf16,80,False,739,Idi Amin,very freq,0.5528455284552846
qwen2.5_72b,bnb-int4,46,False,571,Fumiko Kaneko,medium,0.15730337078651688
qwen2.5_72b,bnb-int4,0,True,0,Jeff Beukeboom,medium,0.0
qwen2.5_72b,bnb-int4,42,False,585,Marli Renfro,medium,0.023529411764705882
qwen2.5_72b,bnb-int4,54,False,730,Gubby Allen,medium,0.12371134020618559
qwen2.5_72b,bnb-int4,58,False,671,"Tracy Somerset, Duchess of Beaufort",medium,0.019801980198019802
qwen2.5_72b,bnb-int4,51,False,662,Phil Vickery (rugby union),medium,0.0851063829787234
qwen2.5_72b,bnb-int4,55,False,624,Joe McGinniss,medium,0.44897959183673475
qwen2.5_72b,bnb-int4,33,False,364,George Eacker,medium,0.23684210526315788
qwen2.5_72b,bnb-int4,58,False,697,Yuu Watase,medium,0.39603960396039606
qwen2.5_72b,bnb-int4,46,False,625,Bobby Thomson,medium,0.33707865168539325
qwen2.5_72b,bnb-int4,53,False,613,Fifi Cooper,medium,0.125
qwen2.5_72b,bnb-int4,34,False,529,Charmion King,medium,0.05194805194805195
qwen2.5_72b,bnb-int4,54,False,732,Pogo (musician),medium,0.0
qwen2.5_72b,bnb-int4,38,False,541,Sam Michael,medium,0.07407407407407408
qwen2.5_72b,bnb-int4,57,False,775,Andreea Marin,medium,0.0
qwen2.5_72b,bnb-int4,1,False,138,Frank Middlemass,medium,0.0
qwen2.5_72b,bnb-int4,33,False,641,Billy Snedden,medium,0.0
qwen2.5_72b,bnb-int4,43,False,593,Loo Kum Zee,very rare,0.04651162790697674
qwen2.5_72b,bnb-int4,3,False,142,Daniel Alexander Cameron,very rare,0.04347826086956522
qwen2.5_72b,bnb-int4,1,False,142,Sandra Pisani,very rare,0.0
qwen2.5_72b,bnb-int4,53,False,726,Settimo Mineo,very rare,0.0625
qwen2.5_72b,bnb-int4,45,False,747,Shin Jea-hwan,very rare,0.045454545454545456
qwen2.5_72b,bnb-int4,33,False,745,Francisco Urroz,very rare,0.026315789473684213
qwen2.5_72b,bnb-int4,0,True,0,Martha Cunz,very rare,0.0
qwen2.5_72b,bnb-int4,50,False,592,Mateo Correa Magallanes,very rare,0.0
qwen2.5_72b,bnb-int4,1,False,122,Annie Landouw,very rare,0.0
qwen2.5_72b,bnb-int4,38,False,577,Michael Folorunsho,very rare,0.0
qwen2.5_72b,bnb-int4,47,False,672,Billy Conigliaro,very rare,0.11111111111111112
qwen2.5_72b,bnb-int4,0,True,0,Kion Smith,very rare,0.0
qwen2.5_72b,bnb-int4,24,False,532,Rui Campos,very rare,0.0
qwen2.5_72b,bnb-int4,36,False,647,Grayston Burgess,very rare,0.050632911392405056
qwen2.5_72b,bnb-int4,26,False,613,Sayaka Ando,very rare,0.0
qwen2.5_72b,bnb-int4,51,False,684,Michael H. Schneider Sr.,very rare,0.0425531914893617
qwen2.5_72b,bnb-int4,63,False,693,Raffaele Maiello,very rare,0.018867924528301886
qwen2.5_72b,bnb-int4,66,False,821,Kaká,very freq,0.6422018348623852
qwen2.5_72b,bnb-int4,62,False,672,George Washington,very freq,0.8301886792452831
qwen2.5_72b,bnb-int4,57,False,698,Quincy Jones,very freq,0.7
qwen2.5_72b,bnb-int4,61,False,722,Stephanie Beatriz,very freq,0.3846153846153846
qwen2.5_72b,bnb-int4,46,False,614,Eric Winter,very freq,0.20224719101123595
qwen2.5_72b,bnb-int4,89,False,935,Bob Marley,very freq,0.7375886524822695
qwen2.5_72b,bnb-int4,85,False,872,Fidel Castro,very freq,0.8194444444444444
qwen2.5_72b,bnb-int4,56,False,695,PewDiePie,very freq,0.48484848484848486
qwen2.5_72b,bnb-int4,24,False,380,Sage Stallone,very freq,0.20895522388059704
qwen2.5_72b,bnb-int4,63,False,725,Idris Elba,very freq,0.6037735849056604
qwen2.5_72b,bnb-int4,42,False,792,Robert Whittaker (fighter),very freq,0.35294117647058826
qwen2.5_72b,bnb-int4,60,False,734,Ralph Macchio,very freq,0.4466019417475728
qwen2.5_72b,bnb-int4,40,False,839,Joji (musician),very freq,0.26506024096385544
qwen2.5_72b,bnb-int4,76,False,1007,Dr. Dre,very freq,0.8396946564885496
qwen2.5_72b,bnb-int4,80,False,745,Nelson Mandela,very freq,0.8148148148148148
qwen2.5_72b,bnb-int4,84,False,735,Idi Amin,very freq,0.6875000000000001
qwen2.5_72b,fp8,51,False,630,Fumiko Kaneko,medium,0.3191489361702128
qwen2.5_72b,fp8,0,True,0,Jeff Beukeboom,medium,0.0
qwen2.5_72b,fp8,49,False,572,Marli Renfro,medium,0.06521739130434782
qwen2.5_72b,fp8,48,False,597,Gubby Allen,medium,0.21978021978021978
qwen2.5_72b,fp8,50,False,631,"Tracy Somerset, Duchess of Beaufort",medium,0.04301075268817204
qwen2.5_72b,fp8,46,False,664,Phil Vickery (rugby union),medium,0.17977528089887643
qwen2.5_72b,fp8,71,False,741,Joe McGinniss,medium,0.6140350877192983
qwen2.5_72b,fp8,45,False,546,George Eacker,medium,0.18181818181818182
qwen2.5_72b,fp8,53,False,778,Yuu Watase,medium,0.5208333333333334
qwen2.5_72b,fp8,50,False,639,Bobby Thomson,medium,0.40860215053763443
qwen2.5_72b,fp8,47,False,646,Fifi Cooper,medium,0.02222222222222222
qwen2.5_72b,fp8,40,False,573,Charmion King,medium,0.09638554216867469
qwen2.5_72b,fp8,43,False,700,Pogo (musician),medium,0.16279069767441862
qwen2.5_72b,fp8,38,False,565,Sam Michael,medium,0.12345679012345678
qwen2.5_72b,fp8,33,False,581,Andreea Marin,medium,0.07894736842105264
qwen2.5_72b,fp8,38,False,593,Frank Middlemass,medium,0.07407407407407408
qwen2.5_72b,fp8,38,False,532,Billy Snedden,medium,0.0
qwen2.5_72b,fp8,42,False,611,Loo Kum Zee,very rare,0.023529411764705882
qwen2.5_72b,fp8,45,False,836,Daniel Alexander Cameron,very rare,0.0
qwen2.5_72b,fp8,38,False,639,Sandra Pisani,very rare,0.0
qwen2.5_72b,fp8,58,False,700,Settimo Mineo,very rare,0.1782178217821782
